customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
798,CUST--9A0-Z--,Ian,Gray,morgansalinas@example.net,0482.570.453,5/550 Nguyen Circlet,,Tamifort,ACT,2235,AU,-39.998695,139.867513,1980-06-13,2024-11-10T01:29:45,False,True
799,CUST--0A-A--0,Austin,Smith,meghanchan@example.net,0473-688-659,Suite 707 75 Paige Pass,,Elizabethmouth,TAS,2987,AU,-36.445089,135.987602,1974-08-24,2024-04-14T14:49:56,False,True
800,CUST-ZZ--Z-A-,Anthony,Alvarez,april12@example.com,03-2171-0193,742 Brady Cul-de-sac,,West Russell,VIC,2152,AU,-39.044080,122.487309,1968-09-25,2024-08-07T11:34:25,False,True
801,CUST-9-A09000,Michelle,David,hannah26@example.com,0874260815,269 Bell Expressway,,North Donaldchester,WA,2696,AU,-34.435739,141.179431,1995-12-13,2024-08-24T20:04:00,False,True
802,CUST-A0Z-9-0-,Renee,Ruiz,jason87@example.com,0464 107 649,Suite 268 64 Robinson Rue,,North Robertfurt,VIC,5182,AU,-38.504479,124.464631,2005-06-17,2024-07-14T20:39:06,True,True
803,CUST-AZ--AAZ9,Anna,Thompson,zsmith@example.org,7322 3215,Unit 00 6 Page Centre,,New Joshuaside,NSW,2978,AU,-43.555116,116.535541,2002-07-26,2024-02-10T15:22:55,False,True
804,CUST-0009-Z--,Victoria,Briggs,marythomas@example.net,6311.4848,Apt. 714 16 Raymond Top,,Port Laurachester,WA,2016,AU,-40.210171,112.307133,1962-03-22,2024-10-31T23:53:11,True,True
805,CUST---ZA900Z,Morgan,Benson,roger70@example.com,7429 3075,57 Adrienne Gates,,Dawnborough,SA,2922,AU,-40.731255,129.432160,1974-07-08,2024-01-08T11:18:49,False,True
806,CUST---Z-ZA0-,Derek,Gregory,harold36@example.net,+61-8-2641-4413,Unit 09 6 Kyle Estate,,Aliciaview,NT,2681,AU,-36.167209,146.171529,1976-07-14,2025-01-29T15:14:44,True,True
807,CUST-Z-AA-9-9,Matthew,Lane,valenzuelaraymond@example.org,1964 4752,77/58 Samuel Drive,,West Kathleen,NT,2705,AU,-36.379634,130.077054,2002-12-01,2024-12-21T23:54:27,False,True
808,CUST-AZ0A9-AA,Ashley,Patterson,turnerjill@example.com,+61.3.4905.2499,653 Bentley Trunkway,,Shaneport,SA,2920,AU,-34.205711,112.600560,2002-07-30,2024-10-28T18:47:48,False,True
809,CUST-AZ--0A--,Danielle,Adams,thomasfischer@example.com,+61.493.614.386,48 White Fairway,,Port Daniel,QLD,2250,AU,-36.695531,148.780870,1964-10-18,2024-04-14T19:15:05,False,True
810,CUST--0-0Z99A,Mary,Williams,pkennedy@example.org,0487 584 129,Level 4 938 George Triangle,,South Michael,ACT,7106,AU,-42.765941,134.299683,1980-11-11,2024-09-14T11:48:26,False,True
811,CUST-9ZAA90ZZ,Yolanda,Ramos,leephyllis@example.org,+61-416-225-253,973 Simon Bypass,,Gordonfort,NT,2610,AU,-34.555357,118.166553,2000-02-22,2024-05-26T19:33:40,False,True
812,CUST--A-09-00,Michael,Griffith,ojackson@example.org,07 3478 3192,Unit 99 7 Lewis Parklands,,Hollymouth,VIC,2697,AU,-35.673960,133.555838,1975-03-24,2024-02-07T17:17:04,False,True
813,CUST-0ZZ-A9A-,Ronald,Nichols,prichard@example.com,(02) 0380 1057,043 Parker Boulevard,,North Michelle,VIC,2583,AU,-35.062058,125.240963,1980-08-03,2024-06-05T00:25:48,False,True
814,CUST-0-0A9A-0,Phillip,Walker,meganmarquez@example.com,85996678,Flat 45 149 Maria Avenue,,Jillborough,SA,1747,AU,-34.832102,150.220460,1983-06-22,2024-05-14T15:33:52,False,True
815,CUST--0-90-9A,Robin,Cooper,garzakenneth@example.org,30259307,935/78 Andrew Run,,Amystad,NSW,2628,AU,-39.435067,132.093569,1982-12-01,2024-10-02T14:03:13,False,True
816,CUST-ZA-0--Z9,Joe,Harris,riverajames@example.org,56371573,Apt. 925 0 Melissa Mew,,Port Davidchester,VIC,2678,AU,-41.674488,144.408953,2013-09-01,2024-10-03T13:53:02,True,True
817,CUST-----9-0-,Timothy,Hickman,mary06@example.com,0771018287,3 Simpson Street,,Wagnerbury,NSW,2964,AU,-34.800494,118.284654,2010-10-30,2024-04-17T06:16:37,True,True
818,CUST--A-AA--A,Haley,Scott,uarnold@example.com,(03).0850.3122,300 Mathews Key,,Ginachester,QLD,2664,AU,-40.205976,113.812384,1962-09-03,2024-09-17T22:59:16,False,True
819,CUST-0Z--A9AA,Tracy,Horton,zedwards@example.com,08-1918-4498,Flat 37 6 Jeffrey Retreat,,Randyport,VIC,2979,AU,-41.106370,124.772988,1981-11-20,2024-11-24T03:05:47,False,True
820,CUST-9--Z--0Z,William,Williamson,bgreen@example.com,+61801494008,Apt. 568 3 Claudia Walkway,,New Jenna,NT,9754,AU,-34.054149,130.281763,1996-04-08,2024-04-03T00:07:39,False,True
821,CUST-0-0ZAAA9,Holly,Bray,jrhodes@example.net,72324812,826/00 Jason Reach,,St. Tannerborough,NT,0917,AU,-34.950129,127.719495,1993-04-12,2024-06-02T03:09:03,False,True
822,CUST-AA0Z--0Z,Patrick,Walsh,amber52@example.net,7789.0882,Apt. 865 135 Flores Ring,,Davisville,TAS,2666,AU,-38.383022,119.785894,1997-08-26,2024-10-07T07:21:56,False,True
823,CUST-0-0-A--0,Mark,Thompson,chadfisher@example.org,02.5490.1156,724 Mark Quay,,Taylorville,SA,8864,AU,-43.273522,113.225395,2013-01-19,2024-08-07T06:34:32,False,True
824,CUST--A-9--AA,Mark,Tucker,williamconway@example.net,(02).8335.6041,428 Brooks Terrace,,Port Tara,NSW,2538,AU,-43.213407,146.191223,2011-04-14,2024-07-07T05:04:05,False,True
825,CUST-Z9A0A900,Kimberly,Holt,stacy35@example.com,0348765203,Apt. 490 70 Lambert View,,North Brian,NSW,9095,AU,-36.027653,137.799242,1972-12-23,2024-05-23T03:20:45,False,True
826,CUST--Z-0----,Stephen,White,brittanycarter@example.org,+61 450 889 372,799/48 Carey Wade,,Troyton,NSW,2111,AU,-38.464479,139.240610,1993-06-13,2024-09-05T01:39:06,True,True
827,CUST--AZ-09A-,Tina,Boyer,juliemontgomery@example.net,+61 3 4043 8485,8 Perez Dale,,Lake Kevin,TAS,2920,AU,-34.493609,130.374326,1978-12-14,2024-03-10T10:08:16,False,True
828,CUST-Z9--AAZA,Brandi,Long,tylerwilkerson@example.com,0494-181-387,7 Leonard Key,,Port Stephen,WA,2942,AU,-41.596295,117.449989,1997-08-26,2024-02-07T14:10:50,False,True
829,CUST-0A-AZ99A,Bryan,Wiley,kenneth58@example.org,03.8914.4054,459 Romero Lane,,Williamshire,NT,3923,AU,-35.140914,116.368292,1967-09-24,2024-06-10T06:46:10,True,True
830,CUST-00A---AA,Bruce,Brown,bad_email,+61 8 1098 4105,Apt. 462 221 Good Subway,,North James,WA,4039,AU,-39.161331,148.242038,1967-10-09,2024-09-15T20:53:55,False,True
831,CUST-900-----,Maurice,Walker,john26@example.com,4954-6853,4/126 Reed Frontage,,Brownchester,TAS,4223,AU,-39.277826,116.622683,1967-11-26,2024-11-15T18:44:18,False,True
832,CUST-ZAZ9A-A-,Jeanette,Mercado,davisdavid@example.net,+61 404 164 597,30 Warren Fire Track,,East Lisaland,WA,2158,AU,-35.075981,120.533430,1992-04-16,2024-08-12T09:19:18,False,True
833,CUST-00-0-AZ-,Patrick,Brown,kevinhernandez@example.net,0486-373-012,5 Thomas Gap,,North Annaburgh,VIC,1047,AU,-34.035441,147.639830,2008-08-14,2024-09-14T07:06:29,False,True
834,CUST-A-ZZ0Z-9,Frank,Ray,wschultz@example.net,82285606,89/928 Jamie Lane,,Ortizborough,NT,1095,AU,-40.644365,115.202465,1995-08-16,2024-03-22T07:29:59,True,False
835,CUST-AA9ZZ09Z,Amy,Maddox,webbkatelyn@example.net,0469.361.455,Apt. 924 727 Devin Dip,,Port Jameshaven,SA,8503,AU,-39.373003,132.300415,1994-10-19,2024-02-18T21:52:57,False,True
836,CUST--9-099A0,Lisa,West,michael91@example.org,92883753,448 Herrera Riverway,,Meyersborough,NSW,2641,AU,-34.678325,139.945304,1967-06-17,2024-12-15T06:26:56,False,True
837,CUST--AA-0Z9Z,Gloria,Smith,ohoward@example.net,+61.7.8353.9594,535 Rice Promenade,,Joshuashire,VIC,2624,AU,-40.529755,143.917905,2012-10-08,2024-05-12T16:01:31,True,True
838,CUST-A-90--00,Ashley,Ayala,kendratucker@example.net,+61 7 9087 5016,3 Tiffany Broadway,,Jonesmouth,VIC,9640,AU,-37.335729,145.169343,1964-04-26,2024-01-05T14:17:48,False,True
839,CUST---Z9A9AA,Mark,Chaney,knoxtraci@example.org,0491-100-696,72/8 Moore Track,,East Leslie,TAS,2971,AU,-38.572389,137.074440,1968-05-31,2024-04-23T23:48:33,False,True
840,CUST-ZZ-9-Z-Z,Andre,Wong,vmcneil@example.com,+61.470.335.539,29 Philip Boulevard,,South Georgeview,QLD,2917,AU,-38.306055,135.104361,1961-09-21,2024-07-22T20:47:47,False,True
841,CUST-A-Z09090,Joel,Morgan,jeremykennedy@example.com,76782094,437 Martinez Underpass,,Port Timothyfort,NSW,2664,AU,-38.297240,123.559041,2012-02-16,2024-12-23T13:39:07,False,True
842,CUST-9Z--ZAZ-,Matthew,Oneill,walshkayla@example.net,(07) 5107 1239,Level 3 2 Kathleen Link,,Lake Kathleen,NSW,2602,AU,-40.088370,123.434763,2001-03-18,2024-10-02T09:16:33,False,True
843,CUST----AZAZ9,Michael,Park,erica63@example.org,02.8929.1551,4 Johnson Flat,,Rodriguezstad,TAS,2987,AU,-43.536052,121.771412,2008-07-14,2024-10-11T15:04:24,False,True
844,CUST-A0A-00--,Natalie,Archer,ylopez@example.com,08-6279-8248,1/518 Christopher Roads,,Longbury,TAS,2064,AU,-38.344063,119.442722,1975-05-05,2024-10-30T21:36:43,False,True
845,CUST---0-0A99,Debbie,Chavez,hayden59@example.net,0427.443.208,9 Crystal Bend,,North Brian,QLD,2653,AU,-35.100719,139.796122,1971-04-24,2024-01-01T16:11:56,False,True
846,CUST--A9-0A--,Brenda,Smith,christian69@example.com,08 2598 5489,288 Amber Rue,,Lake Kylieview,WA,2669,AU,-37.136045,134.621736,1998-11-29,2024-02-24T04:04:48,False,True
847,CUST-0--ZA999,James,Farrell,villajason@example.com,+61-8-6261-9789,630 Ivan Roadway,,Collinsmouth,NSW,2970,AU,-36.495875,142.925064,1981-03-15,2024-09-02T19:28:40,False,True
848,CUST---0-0---,Susan,Wallace,graygregory@example.net,07 2659 4072,Unit 17 04 Diane Ride,,South Maria,TAS,2618,AU,-36.460072,118.500543,1964-11-03,2024-03-31T20:04:06,True,True
849,CUST-A-ZZ-9-A,Catherine,Mcneil,frank61@example.com,+61.3.3010.9605,143 Jeff Mall,,Francisborough,QLD,2983,AU,-34.260619,150.262340,2011-10-16,2024-11-04T07:08:47,False,True
850,CUST--9A-Z9A9,Emily,Taylor,kayla14@example.com,(02)-6345-8999,Suite 010 737 Johnson Flat,,Diamondborough,QLD,2645,AU,-42.728079,147.032421,1981-11-11,2024-07-09T07:03:43,True,True
851,CUST-9AZA0-0Z,Elizabeth,Smith,richardmartin@example.org,(02).5203.5361,Suite 951 06 Julie Pocket,,Anthonyfort,NSW,2347,AU,-40.021163,135.382488,2008-03-14,2024-04-24T04:48:24,False,True
852,CUST-9A90A9Z0,Jamie,Franklin,aprilcampbell@example.net,+61831757745,8/8 Richardson Rise,,Andrewland,SA,2623,AU,-36.148418,122.546826,2008-07-21,2024-05-21T02:26:06,False,True
853,CUST---AZ00AA,Sharon,Kaiser,lucascurtis@example.net,+61-2-2492-4936,Apt. 076 29 Carpenter Terrace,,North Loristad,QLD,2124,AU,-36.995738,149.194462,1967-07-19,2024-10-19T18:38:47,True,True
854,CUST-9Z0A0Z-0,Richard,Carpenter,morgan08@example.net,+61-450-622-057,Suite 103 580 Mark Approach,,Lindseytown,WA,2972,AU,-37.954816,118.690993,1977-01-09,2024-03-07T06:09:03,False,True
855,CUST-909-ZZ--,Kimberly,Harris,nstewart@example.com,+61875305979,1 Nicole Junction,,North Dana,NT,4214,AU,-39.070077,151.453147,1968-10-19,2025-01-13T22:40:28,False,True
856,CUST-9Z909-A-,Ashley,Mitchell,cherylrodriguez@example.com,08-9343-5779,Flat 08 4 Garcia Park,,New Kaylachester,VIC,2402,AU,-34.258917,119.466360,1992-10-20,2024-12-07T02:05:50,False,True
857,CUST-9Z9A-AA9,Daniel,Booth,danielle05@example.com,0429.770.547,834/13 Lloyd Hill,,Nguyenberg,SA,2433,AU,-40.095957,139.593158,1984-02-04,2024-09-12T12:02:41,False,True
858,CUST-Z-909Z-Z,Jerry,Schmitt,williamscrystal@example.org,0470.249.520,94 Meyer Walk,,Kristinhaven,TAS,4102,AU,-43.364179,120.344870,1985-02-24,2024-03-05T02:52:44,True,True
859,CUST-AZ--Z-AZ,Heather,Francis,crystal03@example.com,None,65/8 Justin Square,,South Adam,NT,0908,AU,-40.029251,145.769580,1976-04-20,2024-02-27T08:43:15,False,True
860,CUST-ZAZ--A09,Amy,Benjamin,iscott@example.net,+61.469.424.091,Suite 008 50 Michelle Tollway,,New Cheryl,SA,2968,AU,-35.834220,124.039897,1988-05-31,2024-06-07T07:46:22,False,True
861,CUST--A09AA9-,John,Hoffman,villegascrystal@example.com,0276215550,5 Judy Roads,,Brownbury,ACT,2268,AU,-36.701105,129.865365,2009-12-20,2024-05-23T11:35:24,False,True
862,CUST-ZZ-009-9,Lauren,Stevens,williamsonmargaret@example.org,0470.497.811,Flat 75 4 Ellison Roadway,,Tatechester,SA,2657,AU,-34.662412,139.068218,2007-06-18,2024-07-29T12:25:52,False,True
863,CUST--9Z000-0,Charles,Powell,nthompson@example.com,(03)17121442,Apt. 749 35 Kenneth Concourse,,Andersontown,ACT,3639,AU,-43.533587,142.527685,1992-01-14,2024-03-19T15:59:43,False,True
864,CUST-A-A09-A9,Sean,Hanna,alexandra02@example.org,+61 476 783 713,99 Santos State Highway,,New Katherine,NSW,4968,AU,-35.533181,119.794702,1998-03-02,2024-01-14T21:59:55,False,True
865,CUST-A9-90-0-,Heather,White,justinmiller@example.com,+61.444.423.672,Unit 74 5 Gregory Bridge,,Christineborough,VIC,0803,AU,-42.458253,143.022618,1975-10-16,2025-01-04T00:58:31,False,True
866,CUST--9-Z-ZZ9,Eric,Lewis,larnold@example.net,None,7 Lisa Intersection,,Port Dennisfort,NT,2655,AU,-37.840514,147.744859,2014-02-17,2024-11-07T06:20:46,False,True
867,CUST--Z-0A--0,Benjamin,Erickson,bwright@example.org,0466 337 844,Level 4 444 Velazquez Chase,,South Matthew,ACT,2664,AU,-42.125624,136.285372,1970-11-02,2025-01-26T18:24:38,False,False
868,CUST-9AA0ZA0-,Sara,Washington,brandygordon@example.com,07.9255.1956,Suite 907 0 James Tollway,,North Kenneth,VIC,0975,AU,-39.070049,143.750233,1999-01-01,2024-12-28T09:32:39,False,True
869,CUST-9--0--Z-,James,Sanchez,stevenchapman@example.com,+61 448 266 378,7 Pennington Dale,,Port Ronald,SA,2954,AU,-41.079631,151.885531,1991-01-19,2024-10-13T20:36:36,False,True
870,CUST--00Z-9-A,Nicole,Johnson,james88@example.org,+61726227401,14 Alexis Broadway,,South David,QLD,2619,AU,-41.553579,146.203344,1970-04-17,2024-09-29T02:01:04,False,True
871,CUST-9--Z0Z-A,Kimberly,Rivera,slang@example.com,(02).3735.8365,28 Church Corner,,Brittanyhaven,WA,1313,AU,-40.146332,128.051705,1965-02-21,2024-09-17T10:26:34,False,True
872,CUST-0AZZ90AZ,Kari,Figueroa,sullivanjulie@example.com,0737734191,64 Judy Crescent,,East Anita,TAS,2991,AU,-39.718809,140.815195,1966-06-17,2024-02-09T20:36:56,False,True
873,CUST-9--A-9-0,Keith,Davis,jodiconway@example.org,0485 469 611,74/239 Murphy Hill,,Cannonfort,VIC,2699,AU,-43.994721,117.483514,1982-10-02,2024-03-27T15:49:23,True,True
874,CUST-0A-9-9ZA,Cory,Li,ngarcia@example.org,+61361322017,57 David Broadway,,New Kelly,SA,2137,AU,-38.334705,130.156129,1963-04-05,2024-10-16T19:02:59,False,True
875,CUST-0A09----,Sabrina,Lee,marypalmer@example.com,07.0071.6156,220 Anderson Freeway,,Costabury,SA,2963,AU,-35.593399,149.438775,2011-04-15,2024-12-23T11:14:30,False,True
876,CUST--A99Z--9,Julia,Weiss,zpace@example.org,07 5669 4665,698 Fernandez Foreshore,,East Mark,SA,2725,AU,-43.307469,145.686596,1991-04-27,2024-09-05T13:46:03,False,True
877,CUST-ZA0-AA90,Michael,Smith,briancollins@example.com,(02).9177.7909,Level 3 135 Barbara Gate,,Jamesfurt,NSW,2632,AU,-39.521739,130.005557,1987-10-08,2024-02-15T15:17:02,False,True
878,CUST-ZAA-AZZ0,Timothy,Mercado,woodsteven@example.net,(08)-9685-4399,064 Sarah Path,,Lake Teresa,WA,2654,AU,-38.349537,136.658348,2001-08-30,2024-08-13T02:52:44,False,True
879,CUST-Z9--09AZ,Danny,Mitchell,russell87@example.net,0448 957 418,8 Price Lookout,,West Laurenport,WA,0812,AU,-42.388977,128.541019,1978-07-07,2024-08-06T10:54:43,False,True
880,CUST---Z-0--Z,Chase,Morgan,umayo@example.org,64347115,82 Trujillo Rest,,Lindsaystad,SA,2381,AU,-35.253410,149.683828,1986-03-18,2025-01-16T08:03:40,True,True
881,CUST--A--0---,Taylor,Meyers,penny54@example.net,+61-445-619-844,674/039 Robinson Walkway,,South Johnstad,TAS,0200,AU,-38.250801,122.785568,1996-10-10,2024-05-15T00:37:31,False,True
882,CUST-0--AZ---,Anthony,Harrison,pauladouglas@example.org,3426.9268,Apt. 306 035 Jennifer Key,,Torresburgh,NT,2916,AU,-34.326618,151.908254,2011-03-24,2024-08-16T04:41:59,False,True
883,CUST-Z-0Z-9ZZ,James,Powell,usmith@example.org,22735668,6 Cheryl Spur,,Carterhaven,VIC,2738,AU,-43.570893,123.125507,1998-10-31,2024-06-04T13:53:24,False,True
884,CUST-A-A-AZ9-,Susan,Elliott,cunninghammichael@example.com,(03)73944802,3 Wendy Way,,North Tanyamouth,QLD,2692,AU,-37.719956,145.583315,1960-03-16,2024-10-11T15:39:52,False,True
885,CUST--9ZAZ-ZZ,Ronald,Rivera,trevor11@example.org,+61.494.210.687,Unit 48 267 Pamela Close,,South Kennethland,WA,2619,AU,-38.492699,113.922317,1978-05-13,2024-05-31T06:41:00,False,True
886,CUST--ZZ0AZ--,Nicholas,Terry,amanda73@example.com,08-2413-9998,Unit 97 07 Bender Crossing,,West Joshuabury,QLD,2115,AU,-36.857944,128.627409,1995-07-20,2025-02-04T19:40:14,False,True
887,CUST--9Z90-Z9,Christopher,Rivera,sweeneymegan@example.org,0871310278,Apt. 414 4 Michael Copse,,Stephanieshire,TAS,0993,AU,-41.365040,151.741880,1987-02-07,2024-04-16T11:35:51,False,True
888,CUST-0-A0---Z,Nicholas,Murphy,ehamilton@example.net,0822315501,9 Robinson Amble,,Jacobberg,SA,6231,AU,-34.059837,136.944339,1980-12-21,2024-01-05T04:57:44,False,True
889,CUST---AZ--A0,Joseph,Wallace,gedwards@example.org,(03) 6622 2791,2 Barbara Break,,Ruiztown,NT,6696,AU,-43.892938,146.236111,1972-09-26,2025-02-01T17:25:03,False,True
890,CUST-Z9Z-9-AA,Molly,Porter,katieestrada@example.net,+61 2 2237 0485,Flat 64 9 Kevin Circlet,,North Victoriahaven,TAS,2924,AU,-41.832152,140.669555,1971-10-29,2024-01-24T04:37:33,False,True
891,CUST-09A--99A,Daniel,Gomez,sharonjones@example.net,0440 667 548,3 Bryan Lower,,New Benjaminland,ACT,8752,AU,-41.410565,147.323913,2001-07-01,2025-01-08T03:41:55,False,True
892,CUST-Z-A0--AZ,Paul,Griffin,tkeller@example.net,0477 198 368,0 Jones Bridge,,Port Williamberg,NT,2941,AU,-37.223617,137.156892,1990-06-16,2024-09-15T02:20:00,True,True
893,CUST-Z9Z-90Z0,Edward,Oneill,jessica12@example.com,07.1973.9011,706 Benson Rest,,Victoriaville,VIC,2324,AU,-43.002703,115.381453,1964-03-24,2024-03-02T19:19:48,False,True
894,CUST--A-0999A,Stephanie,Hernandez,suzanne54@example.org,0298264250,624/7 Maria Access,,Tranton,SA,2999,AU,-34.674676,135.930569,1991-08-17,2024-02-23T21:23:58,False,True
895,CUST-A-Z9A-0-,Chase,Guerra,grace46@example.org,(08)-0393-3385,Apt. 893 147 Blackwell Dip,,East Nicholas,NSW,2689,AU,-43.785360,146.286200,1973-06-04,2024-03-14T04:06:49,False,True
896,CUST-A-9-909-,Shari,Winters,lori58@example.net,None,225 Aaron Hill,,Keyfort,NT,2943,AU,-35.593822,131.963830,2013-10-04,2024-10-24T12:02:11,False,False
897,CUST-9ZZ-0A-9,William,Brown,masonandrea@example.net,47404484,9 Watts Highroad,,St. Vanessa,QLD,2614,AU,-37.653392,120.368123,2013-08-16,2025-01-14T11:31:28,False,True
898,CUST-0-AZ--Z-,Robert,Freeman,kelly96@example.net,08-9058-3745,81 Allen Brow,,West Anthony,NT,2901,AU,-40.311146,141.005110,1974-02-22,2024-03-18T21:34:23,False,True
899,CUST--0AZ9--Z,Kenneth,Gross,smithstephanie@example.net,+61.453.783.253,02/08 Rojas Byway,,Lake Chadborough,SA,2957,AU,-42.276395,136.896920,1986-08-12,2024-12-06T06:32:57,False,True
900,CUST-9--AA-Z9,Luke,Crawford,walkerstephanie@example.org,0462.577.464,Suite 237 3 Christine Dip,,Donaldport,QLD,2394,AU,-35.483323,120.977981,1974-02-01,2024-02-02T23:23:16,True,True
901,CUST-A99AZZ-9,Brendan,Cook,david61@example.com,0467-564-658,Flat 72 54 Torres Trunkway,,Butlermouth,NT,2927,AU,-41.020457,112.337444,2012-04-15,2024-02-26T19:19:38,True,True
902,CUST-9-Z-A0A-,Amber,Smith,ldaniels@example.org,+61 7 5125 8733,39 Barrett Trail,,Wilsonchester,WA,2619,AU,-36.240616,150.390509,1996-01-15,2024-05-24T14:32:16,True,True
903,CUST--Z9-A---,Vicki,Carter,zbarr@example.net,+61.491.215.311,Apt. 786 743 Hannah Plaza,,Aprilstad,VIC,2599,AU,-37.098230,113.818885,1974-08-19,2024-11-09T09:12:32,True,True
904,CUST---00AA-9,Richard,Davis,sparkslindsey@example.com,42594364,508/6 Oconnell Quadrangle,,North Kaitlyn,NT,2292,AU,-38.863127,119.966499,2009-04-20,2024-01-11T02:04:32,False,True
905,CUST-ZA9A--A9,Jeffrey,Smith,bad_email,+61204736393,7 Montgomery Service Way,,West Aliciaberg,TAS,2680,AU,-37.681917,125.065498,1976-02-06,2024-05-18T08:53:37,False,False
906,CUST-9--0--9Z,Jeffrey,Schmidt,kempedward@example.net,16724301,Suite 142 78 Anthony Byway,,Christianton,WA,2911,AU,-34.664376,146.311783,1975-11-28,2024-10-11T07:31:46,False,True
907,CUST--0-Z09A-,Jeffrey,Munoz,rachelfisher@example.com,3631-8853,Level 5 1 Hall Parade,,Christinefurt,WA,8474,AU,-39.659466,124.188112,1969-09-30,2024-01-01T02:42:29,False,True
908,CUST-A9---9--,Christopher,Harrison,brianwilliams@example.org,(08)-1138-4626,514 Sutton Pass,,Natashaburgh,TAS,2684,AU,-34.621044,141.451328,1961-10-10,2024-07-26T17:33:33,True,True
909,CUST--A9--9-Z,George,Smith,edwardskimberly@example.net,+61 2 6148 2172,Level 3 5 David Square,,West James,NT,3873,AU,-39.554053,128.390062,2001-04-29,2024-09-14T04:01:45,False,True
910,CUST--9ZZ-09-,Kimberly,Lewis,mark04@example.org,20354733,508 Gilbert Square,,Garciaberg,TAS,2731,AU,-35.780247,133.354663,1975-04-29,2024-11-09T12:53:06,False,True
911,CUST----Z--Z-,Richard,Blanchard,xmcdaniel@example.net,+61.491.724.656,5/589 Gutierrez Court,,Zacharyberg,WA,7447,AU,-38.206684,136.313191,1999-12-05,2024-05-17T22:50:34,False,True
912,CUST-AA00-0-Z,Luis,Howell,rossmaria@example.com,+61-482-752-771,1 Torres Square,,Woodardton,ACT,0850,AU,-40.480567,136.712277,2011-03-23,2024-05-25T14:46:06,False,True
913,CUST-0AZ-00Z-,Joshua,Malone,perrynicole@example.net,+61 8 8246 3855,45/30 Moore Crossing,,North Jasmineland,VIC,6629,AU,-38.662958,122.608844,1988-05-08,2024-01-06T22:01:29,False,True
914,CUST---00A-AZ,Glenn,Carlson,vicki14@example.net,None,Suite 855 649 Patterson End,,North Frank,NT,0996,AU,-35.664362,126.342770,1969-05-13,2025-01-29T08:03:44,False,True
915,CUST-A99Z--Z0,Frederick,Mitchell,wendyrivas@example.org,(08)13015296,7/84 Jesse Top,,Justintown,WA,0949,AU,-39.840060,146.619748,1961-04-22,2024-03-17T16:16:39,True,True
916,CUST-90A99Z-0,Thomas,Soto,adamsjulie@example.com,(03).8017.3654,Apt. 606 268 Kristy Slope,,North Susanside,NSW,2956,AU,-41.389408,134.613330,1999-04-27,2024-10-04T10:42:40,False,True
917,CUST-90-AA-09,Scott,Tucker,beantimothy@example.com,(03)25752335,20 Francis Roadway,,East Amber,VIC,2031,AU,-41.286167,123.825056,1982-08-12,2024-03-08T21:53:53,False,True
918,CUST--ZZ00-A0,Raymond,Jefferson,ljones@example.net,08.0083.2370,None,,Perryton,NT,8020,AU,-42.630730,149.297556,1975-12-29,2024-04-04T06:34:57,False,True
919,CUST-990ZAZ0Z,Dana,Gardner,qjones@example.com,0478.951.618,Unit 91 09 Fowler Triangle,,West Peter,NSW,7621,AU,-41.771627,129.482936,1975-04-26,2024-02-19T08:26:17,False,True
920,CUST-ZZA9Z---,Michael,Dudley,bakerlaurie@example.org,+61-7-7970-4141,16 Shawn Route,,Ambershire,TAS,2648,AU,-34.694817,114.719578,2002-05-16,2024-05-01T23:18:18,False,True
921,CUST---Z99-Z-,Teresa,Mcdowell,scottford@example.org,(02) 9935 9601,Level 7 15 Paul Cruiseway,,Griffinmouth,NT,0989,AU,-40.947262,139.250714,1991-01-24,2024-03-12T11:22:56,False,True
922,CUST-AZA-AA0-,Richard,Reynolds,hobbsrobert@example.com,(02)-8695-5129,114/26 Luke Bridge,,Mendozaborough,WA,2463,AU,-41.307550,121.212843,1992-11-05,2024-11-22T07:49:17,False,True
923,CUST-9ZZ9A-A0,Keith,Johnson,hodgeslauren@example.com,(07) 3063 0823,1/62 Robinson Elbow,,St. Eric,ACT,6268,AU,-37.969654,113.465881,1980-10-03,2024-09-07T18:35:18,True,True
924,CUST-A9---A-9,Tammy,Clark,darren79@example.org,9537 2848,None,,North Gabrielle,NSW,6012,AU,-38.431836,126.105055,1975-08-14,2024-09-02T19:46:52,False,True
925,CUST-9Z0A9AZ-,Bailey,Walker,williamcastro@example.org,(08)-4858-2152,8 Ortiz Glade,,Larryport,WA,1627,AU,-35.942230,132.474315,1969-02-08,2024-09-19T20:33:13,False,True
926,CUST-009ZA900,Donna,Johnson,royamy@example.org,6456.2148,74 Hooper Alley,,Jessetown,WA,0282,AU,-40.039462,135.506431,2011-08-21,2024-05-11T13:41:32,False,True
927,CUST--A--9AA-,Nathan,Harrington,timothy44@example.net,+61 483 863 174,4/637 Garcia Freeway,,North Laurenbury,VIC,2934,AU,-38.687083,121.358102,1990-07-15,2024-03-24T03:27:58,False,True
928,CUST-Z-9Z9Z-0,Brandi,Young,guerrerojonathan@example.net,0450-600-222,08 Blake Crossroad,,Sarahland,NSW,2921,AU,-38.389600,147.073668,2003-12-26,2024-06-17T23:07:25,False,True
